encuesta_latitude,encuesta_longitude,est,id,zona
21.190344500000002,-86.8432843,Percepción Seguridad,2,Cancún
21.172376,-86.8485421,Percepción Seguridad,2,Cancún
21.1333883,-86.9191619,Percepción Seguridad,2,Cancún
21.1901409,-86.8432131,Percepción Seguridad,2,Cancún
21.189898899999996,-86.8437017,Percepción Seguridad,2,Cancún
21.1645426,-86.8476012,Percepción Seguridad,2,Cancún
21.133765399999998,-86.9200697,Percepción Seguridad,2,Cancún
21.1676772,-86.84775690000001,Percepción Seguridad,2,Cancún
21.1679055,-86.8481968,Percepción Seguridad,2,Cancún
21.1916747,-86.8637902,Percepción Seguridad,2,Cancún
21.1913533,-86.86356440000002,Percepción Seguridad,2,Cancún
21.1900184,-86.8446189,Percepción Seguridad,2,Cancún
21.179050399999998,-86.81883590000001,Percepción Seguridad,2,Cancún
21.186689899999998,-86.8650706,Percepción Seguridad,2,Cancún
21.1909473,-86.86254170000001,Percepción Seguridad,2,Cancún
21.1497967,-86.8490461,Percepción Seguridad,2,Cancún
21.1889622,-86.845373,Percepción Seguridad,2,Cancún
21.1661389,-86.8514256,Percepción Seguridad,2,Cancún
21.1889206,-86.84558659999999,Percepción Seguridad,2,Cancún
21.190110600000004,-86.8629282,Percepción Seguridad,2,Cancún
21.186235,-86.86494090000001,Percepción Seguridad,2,Cancún
21.149638699999997,-86.8671027,Percepción Seguridad,2,Cancún
21.1497343,-86.84847099999999,Percepción Seguridad,2,Cancún
21.166206699999996,-86.8491,Percepción Seguridad,2,Cancún
21.1863438,-86.8646098,Percepción Seguridad,2,Cancún
21.1900112,-86.8628141,Percepción Seguridad,2,Cancún
21.1774367,-86.8762233,Percepción Seguridad,2,Cancún
21.164648899999996,-86.8316585,Percepción Seguridad,2,Cancún
21.1494028,-86.8668002,Percepción Seguridad,2,Cancún
21.1861551,-86.8639542,Percepción Seguridad,2,Cancún
21.1663517,-86.8485782,Percepción Seguridad,2,Cancún
21.191417,-86.8383282,Percepción Seguridad,2,Cancún
21.1497682,-86.8481714,Percepción Seguridad,2,Cancún
21.177401100000004,-86.8760287,Percepción Seguridad,2,Cancún
21.1860662,-86.86399990000001,Percepción Seguridad,2,Cancún
21.1678112,-86.8680127,Percepción Seguridad,2,Cancún
21.1885783,-86.86143829999999,Percepción Seguridad,2,Cancún
21.191513699999998,-86.83886650000001,Percepción Seguridad,2,Cancún
21.1743925,-86.83330179999999,Percepción Seguridad,2,Cancún
21.1487758,-86.867245,Percepción Seguridad,2,Cancún
21.1496506,-86.8480821,Percepción Seguridad,2,Cancún
21.1663678,-86.8326881,Percepción Seguridad,2,Cancún
21.1776991,-86.87554759999999,Percepción Seguridad,2,Cancún
21.1820273,-86.8458838,Percepción Seguridad,2,Cancún
21.1860486,-86.8630271,Percepción Seguridad,2,Cancún
21.1655862,-86.86814620000001,Percepción Seguridad,2,Cancún
21.1921807,-86.83912990000002,Percepción Seguridad,2,Cancún
21.1494846,-86.8485897,Percepción Seguridad,2,Cancún
21.181060600000002,-86.86601379999999,Percepción Seguridad,2,Cancún
21.177843300000003,-86.8752315,Percepción Seguridad,2,Cancún
21.1896057,-86.86163940000002,Percepción Seguridad,2,Cancún
21.1826598,-86.8457396,Percepción Seguridad,2,Cancún
21.148764899999996,-86.8669468,Percepción Seguridad,2,Cancún
21.166157100000003,-86.83264940000001,Percepción Seguridad,2,Cancún
21.1747483,-86.8339983,Percepción Seguridad,2,Cancún
21.1656016,-86.8681457,Percepción Seguridad,2,Cancún
21.1916062,-86.83947380000001,Percepción Seguridad,2,Cancún
21.1900741,-86.860754,Percepción Seguridad,2,Cancún
21.145566100000003,-86.8278388,Percepción Seguridad,2,Cancún
21.1498676,-86.8477209,Percepción Seguridad,2,Cancún
21.1812112,-86.86582309999999,Percepción Seguridad,2,Cancún
21.1775332,-86.8762165,Percepción Seguridad,2,Cancún
21.1484117,-86.8674189,Percepción Seguridad,2,Cancún
21.165124399999996,-86.86804079999999,Percepción Seguridad,2,Cancún
21.191299800000003,-86.8398978,Percepción Seguridad,2,Cancún
21.1825027,-86.84507420000001,Percepción Seguridad,2,Cancún
21.1649569,-86.86841170000001,Percepción Seguridad,2,Cancún
21.1451803,-86.8270009,Percepción Seguridad,2,Cancún
21.189556500000002,-86.8610329,Percepción Seguridad,2,Cancún
21.1753514,-86.83349940000001,Percepción Seguridad,2,Cancún
21.1498265,-86.84757640000001,Percepción Seguridad,2,Cancún
21.1654384,-86.8330682,Percepción Seguridad,2,Cancún
21.186711399999997,-86.8631626,Percepción Seguridad,2,Cancún
21.1811884,-86.86590279999999,Percepción Seguridad,2,Cancún
21.1647076,-86.8688897,Percepción Seguridad,2,Cancún
21.1463883,-86.82602759999999,Percepción Seguridad,2,Cancún
21.1911438,-86.86028890000001,Percepción Seguridad,2,Cancún
21.1833628,-86.844014,Percepción Seguridad,2,Cancún
21.1758603,-86.83462929999999,Percepción Seguridad,2,Cancún
21.148111899999996,-86.86772020000001,Percepción Seguridad,2,Cancún
21.184924600000002,-86.8626523,Percepción Seguridad,2,Cancún
21.164595000000002,-86.8690922,Percepción Seguridad,2,Cancún
21.1660009,-86.834496,Percepción Seguridad,2,Cancún
21.146928,-86.8267351,Percepción Seguridad,2,Cancún
21.1908529,-86.860621,Percepción Seguridad,2,Cancún
21.149721600000003,-86.84723620000001,Percepción Seguridad,2,Cancún
21.147802,-86.8673217,Percepción Seguridad,2,Cancún
21.1840893,-86.8428939,Percepción Seguridad,2,Cancún
21.1640708,-86.86999499999999,Percepción Seguridad,2,Cancún
21.146575,-86.8258483,Percepción Seguridad,2,Cancún
21.176486699999998,-86.8341467,Percepción Seguridad,2,Cancún
21.147289999999998,-86.82616,Percepción Seguridad,2,Cancún
21.1923067,-86.8579633,Percepción Seguridad,2,Cancún
21.1538814,-86.89524890000001,Percepción Seguridad,2,Cancún
21.1495072,-86.8474092,Percepción Seguridad,2,Cancún
21.17592,-86.8351233,Percepción Seguridad,2,Cancún
21.165018300000003,-86.83609969999999,Percepción Seguridad,2,Cancún
21.147814899999997,-86.86770279999999,Percepción Seguridad,2,Cancún
21.1489742,-86.8472859,Percepción Seguridad,2,Cancún
21.1648727,-86.84887259999999,Percepción Seguridad,2,Cancún
21.184345699999998,-86.8421616,Percepción Seguridad,2,Cancún
21.1844719,-86.8622786,Percepción Seguridad,2,Cancún
21.176793,-86.8352051,Percepción Seguridad,2,Cancún
21.1528388,-86.8929559,Percepción Seguridad,2,Cancún
21.165045000000003,-86.8483036,Percepción Seguridad,2,Cancún
21.1485977,-86.8472548,Percepción Seguridad,2,Cancún
21.184428600000004,-86.86326190000001,Percepción Seguridad,2,Cancún
21.177135,-86.835635,Percepción Seguridad,2,Cancún
21.165376000000002,-86.83607959999999,Percepción Seguridad,2,Cancún
21.1652333,-86.8481183,Percepción Seguridad,2,Cancún
21.1686231,-86.8613635,Percepción Seguridad,2,Cancún
21.148239999999998,-86.8463113,Percepción Seguridad,2,Cancún
21.1847878,-86.84145059999999,Percepción Seguridad,2,Cancún
21.184334,-86.86343070000001,Percepción Seguridad,2,Cancún
21.1692917,-86.8603442,Percepción Seguridad,2,Cancún
21.1462086,-86.87421590000001,Percepción Seguridad,2,Cancún
21.1777634,-86.8362686,Percepción Seguridad,2,Cancún
21.1660512,-86.84813309999998,Percepción Seguridad,2,Cancún
21.1529148,-86.8927484,Percepción Seguridad,2,Cancún
21.184751300000002,-86.8413804,Percepción Seguridad,2,Cancún
21.169122899999998,-86.8599553,Percepción Seguridad,2,Cancún
21.1775867,-86.836865,Percepción Seguridad,2,Cancún
21.1457864,-86.87313490000001,Percepción Seguridad,2,Cancún
21.1645216,-86.837049,Percepción Seguridad,2,Cancún
21.1692617,-86.85977679999999,Percepción Seguridad,2,Cancún
21.1433422,-86.8772041,Percepción Seguridad,2,Cancún
21.1776808,-86.81938819999999,Percepción Seguridad,2,Cancún
21.1481969,-86.8461636,Percepción Seguridad,2,Cancún
21.185053699999997,-86.8408422,Percepción Seguridad,2,Cancún
21.185602300000003,-86.862758,Percepción Seguridad,2,Cancún
21.1696661,-86.85914770000001,Percepción Seguridad,2,Cancún
21.176655,-86.8366983,Percepción Seguridad,2,Cancún
21.1430358,-86.8771839,Percepción Seguridad,2,Cancún
21.1990963,-86.82870229999999,Percepción Seguridad,2,Cancún
21.1780267,-86.8177817,Percepción Seguridad,2,Cancún
21.185924399999998,-86.8402324,Percepción Seguridad,2,Cancún
21.1703943,-86.8584241,Percepción Seguridad,2,Cancún
21.1766425,-86.837886,Percepción Seguridad,2,Cancún
21.1428035,-86.8770468,Percepción Seguridad,2,Cancún
21.199064800000002,-86.8288501,Percepción Seguridad,2,Cancún
21.1483001,-86.8456449,Percepción Seguridad,2,Cancún
21.185923499999998,-86.8402491,Percepción Seguridad,2,Cancún
21.171048100000004,-86.8569388,Percepción Seguridad,2,Cancún
21.1638555,-86.83891159999999,Percepción Seguridad,2,Cancún
21.1756867,-86.83825829999999,Percepción Seguridad,2,Cancún
21.159029999999998,-86.886655,Percepción Seguridad,2,Cancún
21.1990388,-86.8288344,Percepción Seguridad,2,Cancún
21.148530899999997,-86.8455008,Percepción Seguridad,2,Cancún
21.1777534,-86.8170157,Percepción Seguridad,2,Cancún
21.17774,-86.81714670000001,Percepción Seguridad,2,Cancún
21.1706872,-86.8579844,Percepción Seguridad,2,Cancún
21.185460600000003,-86.8403182,Percepción Seguridad,2,Cancún
21.142141,-86.8771102,Percepción Seguridad,2,Cancún
21.1753817,-86.83742170000001,Percepción Seguridad,2,Cancún
21.1776808,-86.81938819999999,Percepción Seguridad,2,Cancún
21.134703299999998,-86.91931650000001,Percepción Seguridad,2,Cancún
21.1634064,-86.838472,Percepción Seguridad,2,Cancún
21.1704493,-86.8585098,Percepción Seguridad,2,Cancún
21.1601833,-86.88601329999999,Percepción Seguridad,2,Cancún
21.1490626,-86.8468655,Percepción Seguridad,2,Cancún
21.178279999999997,-86.81657,Percepción Seguridad,2,Cancún
21.1852142,-86.83914279999999,Percepción Seguridad,2,Cancún
21.1446143,-86.9102423,Percepción Seguridad,2,Cancún
21.1778172,-86.87640909999999,Percepción Seguridad,2,Cancún
21.1606056,-86.88612490000001,Percepción Seguridad,2,Cancún
21.170638500000003,-86.8592963,Percepción Seguridad,2,Cancún
21.200279899999998,-86.8289618,Percepción Seguridad,2,Cancún
21.176012,-86.83744820000001,Percepción Seguridad,2,Cancún
21.1655861,-86.85069770000001,Percepción Seguridad,2,Cancún
21.1348851,-86.91900150000001,Percepción Seguridad,2,Cancún
21.1764409,-86.846974,Percepción Seguridad,2,Cancún
21.149014800000003,-86.84717059999998,Percepción Seguridad,2,Cancún
21.141721399999998,-86.8770262,Percepción Seguridad,2,Cancún
21.1787517,-86.8164683,Percepción Seguridad,2,Cancún
21.1643887,-86.8365228,Percepción Seguridad,2,Cancún
21.1782454,-86.8757459,Percepción Seguridad,2,Cancún
21.200254,-86.82896140000001,Percepción Seguridad,2,Cancún
21.160960100000004,-86.88624240000001,Percepción Seguridad,2,Cancún
21.1412036,-86.87711879999999,Percepción Seguridad,2,Cancún
21.1449942,-86.9103723,Percepción Seguridad,2,Cancún
21.185034100000003,-86.8393835,Percepción Seguridad,2,Cancún
21.1654448,-86.84757440000001,Percepción Seguridad,2,Cancún
21.1777867,-86.87639329999999,Percepción Seguridad,2,Cancún
21.1682361,-86.84781650000001,Percepción Seguridad,2,Cancún
21.1924149,-86.8604184,Percepción Seguridad,2,Cancún
21.1408882,-86.8768943,Percepción Seguridad,2,Cancún
21.145184399999998,-86.9103521,Percepción Seguridad,2,Cancún
21.1614526,-86.8859642,Percepción Seguridad,2,Cancún
21.1782312,-86.87670959999998,Percepción Seguridad,2,Cancún
21.1346922,-86.9200454,Percepción Seguridad,2,Cancún
21.1655283,-86.8474033,Percepción Seguridad,2,Cancún
21.163927100000002,-86.8358622,Percepción Seguridad,2,Cancún
21.178595,-86.87685079999999,Percepción Seguridad,2,Cancún
21.140967899999996,-86.8756915,Percepción Seguridad,2,Cancún
21.1918961,-86.86093199999999,Percepción Seguridad,2,Cancún
21.1486486,-86.8475894,Percepción Seguridad,2,Cancún
21.178713300000002,-86.81578,Percepción Seguridad,2,Cancún
21.1690837,-86.8473592,Percepción Seguridad,2,Cancún
21.1458976,-86.910466,Percepción Seguridad,2,Cancún
21.1962295,-86.8303488,Percepción Seguridad,2,Cancún
21.1610652,-86.88691899999999,Percepción Seguridad,2,Cancún
21.1793984,-86.8756838,Percepción Seguridad,2,Cancún
21.192435699999997,-86.85978990000001,Percepción Seguridad,2,Cancún
21.1666601,-86.873901,Percepción Seguridad,2,Cancún
21.147968600000002,-86.8479025,Percepción Seguridad,2,Cancún
21.1456641,-86.91073890000001,Percepción Seguridad,2,Cancún
21.163727899999998,-86.8365265,Percepción Seguridad,2,Cancún
21.1411983,-86.8749304,Percepción Seguridad,2,Cancún
21.1792995,-86.8758442,Percepción Seguridad,2,Cancún
21.160656699999997,-86.88681170000001,Percepción Seguridad,2,Cancún
21.1657215,-86.8471288,Percepción Seguridad,2,Cancún
21.1351004,-86.92006070000001,Percepción Seguridad,2,Cancún
21.200898600000002,-86.82811,Percepción Seguridad,2,Cancún
21.1787193,-86.8156068,Percepción Seguridad,2,Cancún
21.169075,-86.8475406,Percepción Seguridad,2,Cancún
21.1927965,-86.8598196,Percepción Seguridad,2,Cancún
21.1450391,-86.910611,Percepción Seguridad,2,Cancún
21.178799899999998,-86.8770385,Percepción Seguridad,2,Cancún
21.166988600000003,-86.8735223,Percepción Seguridad,2,Cancún
21.1463805,-86.84881750000001,Percepción Seguridad,2,Cancún
21.1409883,-86.87496329999999,Percepción Seguridad,2,Cancún
21.1783245,-86.81594820000001,Percepción Seguridad,2,Cancún
21.2002956,-86.8293467,Percepción Seguridad,2,Cancún
21.179057399999998,-86.87713769999999,Percepción Seguridad,2,Cancún
21.1835893,-86.85863520000001,Percepción Seguridad,2,Cancún
21.1449551,-86.91090600000001,Percepción Seguridad,2,Cancún
21.163491600000004,-86.8359735,Percepción Seguridad,2,Cancún
21.140377700000002,-86.8748557,Percepción Seguridad,2,Cancún
21.1606488,-86.8867434,Percepción Seguridad,2,Cancún
21.164811899999997,-86.8470127,Percepción Seguridad,2,Cancún
21.1929727,-86.86085229999999,Percepción Seguridad,2,Cancún
21.1352387,-86.919238,Percepción Seguridad,2,Cancún
21.179648999999998,-86.8760378,Percepción Seguridad,2,Cancún
21.147806600000003,-86.8492321,Percepción Seguridad,2,Cancún
21.170549899999997,-86.8504238,Percepción Seguridad,2,Cancún
21.1786605,-86.81460679999999,Percepción Seguridad,2,Cancún
21.1406776,-86.8748554,Percepción Seguridad,2,Cancún
21.1798535,-86.8760321,Percepción Seguridad,2,Cancún
21.145908300000002,-86.91114209999999,Percepción Seguridad,2,Cancún
21.1647689,-86.8470416,Percepción Seguridad,2,Cancún
21.1812763,-86.866486,Percepción Seguridad,2,Cancún
21.160884600000003,-86.88731369999999,Percepción Seguridad,2,Cancún
21.193749,-86.8640308,Percepción Seguridad,2,Cancún
21.1782332,-86.8420031,Percepción Seguridad,2,Cancún
21.1794917,-86.87717669999999,Percepción Seguridad,2,Cancún
21.178085,-86.8148817,Percepción Seguridad,2,Cancún
21.148387300000003,-86.8483907,Percepción Seguridad,2,Cancún
21.145945,-86.9111054,Percepción Seguridad,2,Cancún
21.1695625,-86.84775479999999,Percepción Seguridad,2,Cancún
21.1797285,-86.87714629999999,Percepción Seguridad,2,Cancún
21.1607542,-86.8872593,Percepción Seguridad,2,Cancún
21.1352187,-86.9192122,Percepción Seguridad,2,Cancún
21.1777036,-86.8150306,Percepción Seguridad,2,Cancún
21.181368300000003,-86.86646,Percepción Seguridad,2,Cancún
21.1925967,-86.86395329999999,Percepción Seguridad,2,Cancún
21.1416267,-86.8745766,Percepción Seguridad,2,Cancún
21.1488596,-86.8485691,Percepción Seguridad,2,Cancún
21.1797327,-86.8771965,Percepción Seguridad,2,Cancún
21.1928331,-86.8627468,Percepción Seguridad,2,Cancún
21.178503399999997,-86.8393602,Percepción Seguridad,2,Cancún
21.160668100000002,-86.8872622,Percepción Seguridad,2,Cancún
21.1818417,-86.8656967,Percepción Seguridad,2,Cancún
21.1800381,-86.8775137,Percepción Seguridad,2,Cancún
21.1701836,-86.84814229999999,Percepción Seguridad,2,Cancún
21.148646799999998,-86.8488555,Percepción Seguridad,2,Cancún
21.192703299999998,-86.8627283,Percepción Seguridad,2,Cancún
21.1773901,-86.8152671,Percepción Seguridad,2,Cancún
21.1352607,-86.9193643,Percepción Seguridad,2,Cancún
21.162052600000003,-86.8880478,Percepción Seguridad,2,Cancún
21.1818826,-86.86537440000001,Percepción Seguridad,2,Cancún
21.141543399999996,-86.8757817,Percepción Seguridad,2,Cancún
21.1791302,-86.83703809999999,Percepción Seguridad,2,Cancún
21.1491494,-86.8487029,Percepción Seguridad,2,Cancún
21.1772784,-86.8151174,Percepción Seguridad,2,Cancún
21.1645426,-86.8476012,Percepción Seguridad,2,Cancún
21.135654100000004,-86.9192817,Percepción Seguridad,2,Cancún
21.192378299999998,-86.8631533,Percepción Seguridad,2,Cancún
21.161998699999998,-86.8876497,Percepción Seguridad,2,Cancún
21.1424095,-86.8759412,Percepción Seguridad,2,Cancún
21.1362354,-86.9195625,Percepción Seguridad,2,Cancún
21.179637399999997,-86.835646,Percepción Seguridad,2,Cancún
21.181715,-86.866555,Percepción Seguridad,2,Cancún
21.1929242,-86.8629897,Percepción Seguridad,2,Cancún
21.161828600000003,-86.8870001,Percepción Seguridad,2,Cancún
21.1706325,-86.8490237,Percepción Seguridad,2,Cancún
21.1612493,-86.88707409999999,Percepción Seguridad,2,Cancún
21.1363509,-86.91943359999999,Percepción Seguridad,2,Cancún
21.1839192,-86.85942220000001,Percepción Seguridad,2,Cancún
21.1707674,-86.8493375,Percepción Seguridad,2,Cancún
21.192775,-86.8642483,Percepción Seguridad,2,Cancún
21.136468,-86.9191954,Percepción Seguridad,2,Cancún
21.1466288,-86.8579184,Percepción Seguridad,2,Cancún
21.1756577,-86.8262311,Percepción Seguridad,2,Cancún
21.1969032,-86.8382952,Percepción Seguridad,2,Cancún
21.1951604,-86.8609786,Percepción Seguridad,2,Cancún
21.1971066,-86.83790649999999,Percepción Seguridad,2,Cancún
21.197423899999997,-86.8368624,Percepción Seguridad,2,Cancún
21.1950137,-86.8602538,Percepción Seguridad,2,Cancún
21.172312100000003,-86.8594905,Percepción Seguridad,2,Cancún
21.1978287,-86.8362929,Percepción Seguridad,2,Cancún
21.155042,-86.85014609999999,Percepción Seguridad,2,Cancún
21.194708,-86.8604996,Percepción Seguridad,2,Cancún
21.164552800000003,-86.8484478,Percepción Seguridad,2,Cancún
21.166731,-86.87265670000001,Percepción Seguridad,2,Cancún
21.197997100000002,-86.83555229999999,Percepción Seguridad,2,Cancún
21.160794199999998,-86.8857893,Percepción Seguridad,2,Cancún
21.155079399999998,-86.8501822,Percepción Seguridad,2,Cancún
21.1945417,-86.8605783,Percepción Seguridad,2,Cancún
21.1622458,-86.8866569,Percepción Seguridad,2,Cancún
21.159673,-86.91234940000001,Percepción Seguridad,2,Cancún
21.177162300000003,-86.8476606,Percepción Seguridad,2,Cancún
21.1567132,-86.8603949,Percepción Seguridad,2,Cancún
21.1667122,-86.874312,Percepción Seguridad,2,Cancún
21.164454,-86.8478718,Percepción Seguridad,2,Cancún
21.1807551,-86.8305132,Percepción Seguridad,2,Cancún
21.1600707,-86.9126492,Percepción Seguridad,2,Cancún
21.1943908,-86.8602177,Percepción Seguridad,2,Cancún
21.1971822,-86.8351243,Percepción Seguridad,2,Cancún
21.154545000000002,-86.84971999999999,Percepción Seguridad,2,Cancún
21.1626468,-86.8869021,Percepción Seguridad,2,Cancún
21.145359399999997,-86.87400190000001,Percepción Seguridad,2,Cancún
21.1769479,-86.84736840000001,Percepción Seguridad,2,Cancún
21.1808415,-86.82935069999999,Percepción Seguridad,2,Cancún
21.140337399999996,-86.868287,Percepción Seguridad,2,Cancún
21.1656025,-86.8746032,Percepción Seguridad,2,Cancún
21.196725,-86.8349356,Percepción Seguridad,2,Cancún
21.159900699999998,-86.913327,Percepción Seguridad,2,Cancún
21.194169100000003,-86.85995,Percepción Seguridad,2,Cancún
21.1647,-86.84669170000001,Percepción Seguridad,2,Cancún
21.16244,-86.8872815,Percepción Seguridad,2,Cancún
21.1437602,-86.8277024,Percepción Seguridad,2,Cancún
21.1778111,-86.8428715,Percepción Seguridad,2,Cancún
21.18115,-86.82897559999999,Percepción Seguridad,2,Cancún
21.160034200000002,-86.9139337,Percepción Seguridad,2,Cancún
21.1616407,-86.8516782,Percepción Seguridad,2,Cancún
21.1941138,-86.8596488,Percepción Seguridad,2,Cancún
21.176884100000002,-86.8464381,Percepción Seguridad,2,Cancún
21.1560787,-86.8616939,Percepción Seguridad,2,Cancún
21.1402103,-86.86796140000001,Percepción Seguridad,2,Cancún
21.1963426,-86.8347004,Percepción Seguridad,2,Cancún
21.1556033,-86.84900040000001,Percepción Seguridad,2,Cancún
21.144751899999996,-86.87405799999999,Percepción Seguridad,2,Cancún
21.1922329,-86.81947890000001,Percepción Seguridad,2,Cancún
21.1626237,-86.8363958,Percepción Seguridad,2,Cancún
21.160744100000002,-86.8877804,Percepción Seguridad,2,Cancún
21.1940267,-86.8596917,Percepción Seguridad,2,Cancún
21.2017581,-86.8266165,Percepción Seguridad,2,Cancún
21.1652981,-86.84612690000002,Percepción Seguridad,2,Cancún
21.1963236,-86.8352309,Percepción Seguridad,2,Cancún
21.175987300000003,-86.85624940000001,Percepción Seguridad,2,Cancún
21.1747367,-86.8348233,Percepción Seguridad,2,Cancún
21.1561561,-86.84829029999999,Percepción Seguridad,2,Cancún
21.1478776,-86.8269374,Percepción Seguridad,2,Cancún
21.1445111,-86.9113734,Percepción Seguridad,2,Cancún
21.1402288,-86.8678661,Percepción Seguridad,2,Cancún
21.181009799999998,-86.8672464,Percepción Seguridad,2,Cancún
21.193011,-86.861511,Percepción Seguridad,2,Cancún
21.1764233,-86.8460483,Percepción Seguridad,2,Cancún
21.1810753,-86.82852109999999,Percepción Seguridad,2,Cancún
21.159939399999995,-86.9161365,Percepción Seguridad,2,Cancún
21.182707399999998,-86.842522,Percepción Seguridad,2,Cancún
21.1921453,-86.8214903,Percepción Seguridad,2,Cancún
21.165540399999998,-86.8454853,Percepción Seguridad,2,Cancún
21.155586399999997,-86.8628179,Percepción Seguridad,2,Cancún
21.181331399999998,-86.8282319,Percepción Seguridad,2,Cancún
21.1409715,-86.8567288,Percepción Seguridad,2,Cancún
21.160369,-86.8874373,Percepción Seguridad,2,Cancún
21.1496659,-86.8281526,Percepción Seguridad,2,Cancún
21.1557049,-86.8470242,Percepción Seguridad,2,Cancún
21.167021300000002,-86.8738295,Percepción Seguridad,2,Cancún
21.196941199999998,-86.8339122,Percepción Seguridad,2,Cancún
21.162138,-86.8355652,Percepción Seguridad,2,Cancún
21.1449958,-86.87259420000001,Percepción Seguridad,2,Cancún
21.1711663,-86.84352390000001,Percepción Seguridad,2,Cancún
21.201911,-86.82967140000001,Percepción Seguridad,2,Cancún
21.1695617,-86.8604107,Percepción Seguridad,2,Cancún
21.1813782,-86.8282566,Percepción Seguridad,2,Cancún
21.1596285,-86.9157405,Percepción Seguridad,2,Cancún
21.1656592,-86.84526159999999,Percepción Seguridad,2,Cancún
21.1755171,-86.8354306,Percepción Seguridad,2,Cancún
21.1928372,-86.86260899999999,Percepción Seguridad,2,Cancún
21.1930075,-86.8650531,Percepción Seguridad,2,Cancún
21.1813275,-86.828295,Percepción Seguridad,2,Cancún
21.1407942,-86.86549959999999,Percepción Seguridad,2,Cancún
21.1446674,-86.9113214,Percepción Seguridad,2,Cancún
21.1594427,-86.8877447,Percepción Seguridad,2,Cancún
21.175742800000002,-86.846238,Percepción Seguridad,2,Cancún
21.182690700000002,-86.84247940000002,Percepción Seguridad,2,Cancún
21.196449899999998,-86.8360248,Percepción Seguridad,2,Cancún
21.1674046,-86.8730423,Percepción Seguridad,2,Cancún
21.1409548,-86.8567254,Percepción Seguridad,2,Cancún
21.186220300000002,-86.8849655,Percepción Seguridad,2,Cancún
21.1922227,-86.8204943,Percepción Seguridad,2,Cancún
21.1405024,-86.8646179,Percepción Seguridad,2,Cancún
21.2019323,-86.83024990000001,Percepción Seguridad,2,Cancún
21.1591994,-86.91425600000001,Percepción Seguridad,2,Cancún
21.181338500000003,-86.8282535,Percepción Seguridad,2,Cancún
21.165910999999998,-86.8446735,Percepción Seguridad,2,Cancún
21.1929809,-86.86166490000001,Percepción Seguridad,2,Cancún
21.1618012,-86.8362532,Percepción Seguridad,2,Cancún
21.176025699999997,-86.83541290000001,Percepción Seguridad,2,Cancún
21.172922699999997,-86.8445948,Percepción Seguridad,2,Cancún
21.1962806,-86.836626,Percepción Seguridad,2,Cancún
21.1323762,-86.91122840000001,Percepción Seguridad,2,Cancún
21.145917800000003,-86.87301240000001,Percepción Seguridad,2,Cancún
21.169031600000004,-86.86124720000001,Percepción Seguridad,2,Cancún
21.155739999999998,-86.8470088,Percepción Seguridad,2,Cancún
21.1452849,-86.9111958,Percepción Seguridad,2,Cancún
21.1586956,-86.88796590000001,Percepción Seguridad,2,Cancún
21.159138000000002,-86.91481340000001,Percepción Seguridad,2,Cancún
21.193051999999998,-86.86575529999999,Percepción Seguridad,2,Cancún
21.1747355,-86.847229,Percepción Seguridad,2,Cancún
21.1965844,-86.83669090000001,Percepción Seguridad,2,Cancún
21.1930379,-86.86248509999999,Percepción Seguridad,2,Cancún
21.167574,-86.8733041,Percepción Seguridad,2,Cancún
21.146223199999998,-86.8731361,Percepción Seguridad,2,Cancún
21.1417621,-86.85668879999999,Percepción Seguridad,2,Cancún
21.145464899999997,-86.91130840000001,Percepción Seguridad,2,Cancún
21.1801647,-86.8295078,Percepción Seguridad,2,Cancún
21.1546417,-86.86358359999998,Percepción Seguridad,2,Cancún
21.1587268,-86.87598299999999,Percepción Seguridad,2,Cancún
21.186076899999996,-86.8844333,Percepción Seguridad,2,Cancún
21.139471899999997,-86.86045820000001,Percepción Seguridad,2,Cancún
21.1764667,-86.8357267,Percepción Seguridad,2,Cancún
21.1687884,-86.8618174,Percepción Seguridad,2,Cancún
21.1731527,-86.8452359,Percepción Seguridad,2,Cancún
21.1588313,-86.88852359999998,Percepción Seguridad,2,Cancún
21.161962399999997,-86.8367536,Percepción Seguridad,2,Cancún
21.201186399999997,-86.83063620000001,Percepción Seguridad,2,Cancún
21.1930314,-86.86242209999999,Percepción Seguridad,2,Cancún
21.179287300000002,-86.87931490000001,Percepción Seguridad,2,Cancún
21.159001899999996,-86.9156333,Percepción Seguridad,2,Cancún
21.1831728,-86.8423717,Percepción Seguridad,2,Cancún
21.1968842,-86.8363947,Percepción Seguridad,2,Cancún
21.118825,-86.9115183,Percepción Seguridad,2,Cancún
21.1662383,-86.84395500000001,Percepción Seguridad,2,Cancún
21.1921699,-86.8656261,Percepción Seguridad,2,Cancún
21.1459845,-86.9112487,Percepción Seguridad,2,Cancún
21.194330800000003,-86.8187984,Percepción Seguridad,2,Cancún
21.1548975,-86.84913990000001,Percepción Seguridad,2,Cancún
21.180155300000003,-86.82950109999999,Percepción Seguridad,2,Cancún
21.1798422,-86.8781937,Percepción Seguridad,2,Cancún
21.159648800000003,-86.9158474,Percepción Seguridad,2,Cancún
21.1758117,-86.8362483,Percepción Seguridad,2,Cancún
21.185503399999998,-86.8851725,Percepción Seguridad,2,Cancún
21.1683551,-86.8628787,Percepción Seguridad,2,Cancún
21.1593881,-86.8884126,Percepción Seguridad,2,Cancún
21.1970509,-86.8368033,Percepción Seguridad,2,Cancún
21.1758465,-86.8478582,Percepción Seguridad,2,Cancún
